23,3.225987721000365
24,3.342987276000258
25,3.3819871270002295
26,3.532986553000228
27,3.5519864800003234
28,4.395983268000236
29,4.423983161000251
30,4.66998222500024
31,4.955981135999991
32,4.998980973000016
33,5.180980281000302
0,0.11199948000012228
1,0.14399933200002124
2,0.685996821000117
3,0.7249966400004269
4,0.7389965750003284
5,0.9199957360001463
6,0.9729954910003471
7,1.0289952310004082
8,1.0519951240003138
9,1.1349947420003446
10,1.2589941650003311
11,1.282994054000028
12,1.4529932700002064
13,1.4769931580003686
14,1.5559927910003353
15,1.5699927260002369
16,1.6629922930001158
17,1.726991996000379
18,1.8019916490002288
19,2.10599024000021
20,2.2179897220003113
21,2.3199892480001836
22,2.635987785999987
23,2.837986848000128
24,2.9589862870002435
25,3.000986092000403
26,3.154985379000209
27,3.171985300000415
28,4.016981386000225
29,4.04298126499998
30,4.318979990000116
31,4.511979093000264
32,4.545978935000221
33,4.798977766000007
34,4.808977720000257
35,5.058976557000278
36,5.1789759990001585
0,0.10799980199954007
1,0.14299973800007137
2,0.684998746999554
3,0.7249986739998349
4,0.7369986509993396
5,0.9529982589992869
6,1.0369981039993945
7,1.1219979449997481
8,1.1259979379992728
9,1.195997812999849
10,1.30199761699987
11,1.328997567999977
12,1.5629971409998689
13,1.5909970869997778
14,1.6699969450000935
15,1.6829969209993578
16,1.784996733999833
17,1.8359966409998378
18,1.9179964929999187
19,2.231995918999928
20,2.3849956320000274
21,2.5039954189996934
22,2.81899483899997
23,3.026994461999493
24,3.1449942459994418
25,3.1779941849999886
26,3.3259939139998096
27,3.3419938839997485
28,4.185992339999757
29,4.209992295999655
30,4.457991842999945
31,4.651991486999577
32,4.686991423999643
33,4.87099108899929
34,4.87699107699973
35,5.021990808999362
0,0.1789996739998969
1,0.2729994950004766
2,0.8119985110006382
3,0.8819983860003049
4,0.9599982449999516
5,1.1499978940000801
6,1.1999978040003043
7,1.3489975259999483
8,1.3489975259999483
9,1.4909972730001755
10,1.623997030999817
11,1.6499969810001858
12,1.854996607999965
13,1.9459964340003353
14,2.0249962930001857
15,2.037996269999894
16,2.1579960469998696
17,2.2279959220004457
18,2.3529956900001707
19,2.618995210000321
20,2.7399949850005214
21,2.9079946740002924
22,3.217994108000312
23,3.4119937599998593
24,3.7179931919999945
25,3.8179930129999775
26,3.988992698000402
27,4.0059926670001005
28,4.861991102000502
29,5.03999076800028
30,5.328990251000505
0,0.16699969199999032
1,0.3229994049997913
2,0.866998414999216
3,0.9059983429997374
4,0.9199983169992265
5,1.1049979769995844
6,1.1599978779995581
7,1.2229977589995542
8,1.2289977479995287
9,1.3059976109998388
10,1.4159974099993633
11,1.4589973319998535
12,1.6279970189998494
13,1.6479969829997572
14,1.7279968379998536
15,1.809996683999998
16,1.920996484999705
17,1.9719963929992446
18,2.044996258999163
19,2.336995725999259
20,2.45199551099995
21,2.548995336999724
22,2.8489947929992923
23,3.0599944019995746
24,3.1829941739997594
25,3.2149941169991507
26,3.362993846999416
27,3.381993811999564
28,4.254992215999664
29,4.330992070999855
30,4.5809916179996435
31,4.780991252999229
32,4.880991069999254
33,5.062990735999847
0,2.139996078999502
1,2.174996015999568
2,2.7329949979994126
3,2.816994845999943
4,2.9039946879993295
5,3.083994351000001
6,3.134994259999985
7,3.228994086000057
8,3.2959939669999585
9,3.4829936249998354
10,3.619993376999446
11,3.6459933269998146
12,3.843992961999902
13,3.8659929229997942
14,3.9829927069995392
15,4.010992656999406
16,4.104992486999436
17,4.151992400999916
18,4.227992260999599
19,4.4959917719997975
20,4.607991566999772
21,4.726991351999459
22,5.025990797999839
0,2.1709960190000857
1,2.2449958870001865
2,2.956994575999488
3,3.0049944909997066
4,3.0409944259999975
5,3.2689940190002744
6,3.333993897000255
7,3.402993773000162
8,3.4569936699999744
9,3.5369935270000497
10,3.6429933330000495
11,3.6669932889999473
12,3.8369929769996816
13,3.864992926999548
14,3.965992739000285
15,3.9819927099997585
16,4.078992534999998
17,4.125992448999568
18,4.196992318999946
19,4.462991831999716
20,4.591991596999833
21,4.681991430999915
22,4.974990892000278
23,5.181990516999576
0,0.13299888199998122
1,0.17999849000000268
2,0.7669935900000269
3,0.8039932770000178
4,0.8689927340000168
5,1.0729910270000005
6,1.1359905009999807
7,1.262989441000002
8,1.268989390999991
9,1.3909883730000274
10,1.5589869689999887
11,1.5839867590000267
0,0.18299847100001898
1,0.2559978609999689
2,0.8649927709999474
3,0.9139923559999943
4,0.9579919889999928
5,1.136990495999953
6,1.2099898860000167
7,1.2739893450000181
8,1.277989310999942
9,1.3879883930000005
10,1.5399871250000388
11,1.6289863819999937
12,1.7689852139999402
13,1.83698463799999
14,1.9179839629999833
15,1.948983703999943
16,2.0439829109999437
0,0.1119990649999636
1,0.14499879000004512
2,0.6979941749999625
3,0.819993156999999
4,0.8339930399999957
5,1.061991138000053
6,1.141990469999996
7,1.2659894350000513
8,1.2959891850000531
9,1.3739885339999773
10,1.4929875410000477
11,1.5169873410000037
12,1.6539861979999841
13,1.7109857220000322
14,1.8029849539999532
15,1.8229847869999958
16,1.9129840360000117
0,0.1119990610000059
1,0.14899875200001134
2,0.688994239000067
3,0.7399938130000692
4,0.760993638000059
5,1.002991611000084
6,1.0629911100000982
7,1.1209906260000935
8,1.1219906170000513
9,1.1999899670000787
10,1.3079890650000152
11,1.3369888230000697
12,1.5069874020000498
13,1.5309872020000057
14,1.610986533000073
15,1.6249864160000698
16,1.7229855970000472
17,1.7659852369999953
18,1.8439845850000438
19,2.1139823220000835
0,0.1409988190000604
1,0.17299855200008096
2,0.7149940239999069
3,0.7519937140000366
4,0.7779934969998976
5,0.9599919699999191
