0,0.03000002499902621
1,0.055000045998895075
0,0.08600007099812501
0,0.062000050998904044
1,0.1290001069974096
0,0.15400012799727847
2,0.15400012800091645
2,0.17400014499799
0,0.16900014099883265
0,0.16400013599923113
3,0.19400016199870151
1,0.19900016600149684
3,0.2190001819981262
4,0.2340001949996804
0,0.27300022800045554
1,0.34900029100026586
1,0.40400033699916094
1,0.4100003419989662
2,0.4150003460017615
3,0.4310003589998814
5,0.46600038899850915
6,0.48000039999897126
2,0.5410004510013096
0,0.5500004590030585
4,0.5570004649998737
1,0.6850005720007175
2,0.6900005759998749
5,0.665000555000006
4,0.7000005839981895
5,0.7060005889979948
7,0.7180005990012432
8,0.7410006179998163
2,0.7210006009991048
6,0.7600006339998799
6,0.7250006050016964
9,0.7760006469979999
3,0.7740006460007862
10,0.8000006670008588
7,0.8050006710000162
1,0.8400006999981997
8,0.8500007090005965
9,0.9290007750023506
3,0.9780008160014404
11,0.9990008329987177
12,0.9990008329987177
3,1.0240008539985865
13,1.0490008749984554
14,1.0780008990004717
2,1.1030009200003406
4,1.0930009120020259
10,1.0820009029994253
11,1.0880009079992305
3,1.1650009719996888
15,1.1600009680005314
5,1.155000964001374
12,1.2310010270011844
16,1.2610010520002106
6,1.2560010480010533
4,1.2360010310003418
7,1.266001055999368
4,1.251001044001896
17,1.3430011199998262
5,1.3330011120015115
4,1.3820011529969634
8,1.3820011529969634
18,1.3810011519999534
13,1.3660011399988434
14,1.401001169000665
19,1.5200012679997599
15,1.518001266002102
20,1.567001307001192
9,1.5720013110003492
7,1.5850013220006076
10,1.5950013299989223
21,1.6200013519992353
11,1.6250013559983927
12,1.7040014209997025
22,1.6990014170005452
8,1.709001425999304
5,1.7700014769980044
23,1.7950014979978732
13,1.8000015019970306
14,1.8410015359986573
24,1.9200016020004114
16,1.8900015770013852
15,1.9350016139978834
9,1.9250016059995687
10,1.9330016130006697
11,1.9350016150019655
6,1.9490016259987897
16,2.1420017870004813
17,2.1070017580022977
6,2.1270017750030092
25,2.161001803000545
26,2.16700180800035
18,2.137001783001324
12,2.16700180800035
19,2.1580018009990454
27,2.1880018259980716
17,2.214001846998144
2,2.222001854002883
20,2.2200018520015874
28,2.3050019229995087
21,2.295001915001194
29,2.4190020179994463
3,2.4090020100011316
7,2.4090020100011316
22,2.5220021040004212
18,2.557002132998605
7,2.5280021090002265
30,2.579002152000612
23,2.579002152000612
8,2.6000021690015274
19,2.6390022019986645
31,2.6540022139997745
32,2.7030022549988644
8,2.6940022480011976
4,2.7030022560029465
9,2.728002276002371
33,2.75400229799925
34,2.7580023010013974
20,2.7800023189993226
24,2.771002312001656
35,2.80300233899834
21,2.849002376999124
22,2.8580023840004287
36,2.8530023800012714
9,2.8380023680001614
25,2.8380023680001614
5,2.906002425002953
37,3.046002540999325
23,3.100002585997572
10,3.142002620999847
13,3.2580027190015244
26,3.324002772998938
10,3.522002939000231
5,3.7370031179998477
6,3.7690031450001698
